x	y
19929372	366
20008051	1184
20009344	309683
20056287	344
20111824	1167
20126388	101
20185082	137892
20290257	102
20321164	82394
20323001	110
20323058	280
20340743	303
20375369	1472
20415547	15462
20415792	906
20433206	1080
20436337	10913
20449395	18145
20481330	2662
20491323	121
20493634	522
20501513	10845
20507413	1519
20512560	4920
20519312	9376
20526102	109
20530042	840
20532248	634
20542974	1150
20543481	7483
20545371	4582
20554137	244
20554971	4440
20564538	352
20576667	2082
20579724	1188
20583758	7423
20589293	1075
20595531	178
20609462	149
20612667	1342
20612912	20323
20633034	226
20647287	34513
20710425	109
20716481	20647
20743333	11169
20771058	370
20775642	1264
20784645	1081
20788071	1514
20789217	379
20814620	29638
20836447	59694
20855946	1372
20868433	133844
20894532	107
20901939	742
20938023	322
20956682	1723
20963722	16517
20981489	166
20983902	145
20999593	44168
20999747	577
21075556	15060
21123364	69902
21176259	89
21197280	17345
21214331	15705
21229334	295
21238870	14541
21259968	534
21284672	30569
21376197	43676
21444833	607
21456513	3703
21457434	1556
21504558	502
21519514	1756
21524790	49669
21532477	42041
21532974	9813
21552509	203
21566569	7949
21573770	304
21577818	88
21592794	1387
21614487	27050
21655843	1791
21678086	333
21692523	12090
22056587	169
22061961	8578
22202995	2160
22221221	385
22234328	32035
22266425	21709
22277867	1423
22295293	88
22298691	1203
22299134	334
22301333	325
22305671	343
22331597	814
22406019	7726
22411893	337
22420022	4710
22435390	3644
22519617	1093
22523111	1553
22524563	768
22524738	959
22525899	1039
22527150	64
22527324	2247
22528853	69
22529934	676
22530612	781
22567423	1291
22606388	316
22676695	15924
22692834	780
22693325	1507
22704415	1271
26981694	397
26989189	10753
27002661	599
27019527	28408
27057399	823
27082690	1347
27237859	3803
27255416	101
27274107	371
27280482	431
27281094	322
27293910	87
27294076	21851
27333256	15236
27351858	727
27411438	1369
27417690	13934
27456714	169725
27465112	430
27526386	838
27612588	664
27623364	17414
27625484	955
27629798	19763
27651334	14379
27661549	2110
27666749	6055
27675894	104
27677805	283
27682476	262
27683946	199
27707178	73
27708111	28
27746132	8823
27756766	43734
27798806	94560
27874645	6593
27878314	16439
27929548	44676
28018770	138
28021668	598
28022330	135
28041737	154645
28061967	102
28116239	168
28219285	721
28226563	1503
28232590	2692
28246454	1553
28247444	846
28256375	295
28256438	9114
28263634	2736
28269203	3163
28274657	1060
28275986	41798
28276463	91
28319095	9591
28328325	7165
28335602	11408
28347177	10346
28357581	6103
28357647	24051
28360654	81
28361601	1259
28364268	977
28364288	3725
28364356	39694
28367276	5816
28373256	307
28373673	629
28394756	12442
28405240	1557
28416922	571
28444063	1501
28455752	158446
28467822	585
28473293	24489
28506243	32654
28546707	5962
28553383	18490
28573115	4150
28573117	1127
28577565	21715
28598790	18588
28601827	458
28607963	1768
28607964	6237
28614440	31015
28633206	2745
28648356	13834
28655557	427
28662091	40594
28670054	2751
28703197	8658
28714281	4149
28719393	4967
28720550	67
28721487	1391
28722582	72
28723429	64
28723682	72
28724348	3588
28725897	17559
28727258	482
28732963	10140
28743984	6975
28745569	2084
28749731	349
28755978	99255
28802444	379
28834722	101
28848860	733
28854938	6130
28861072	895
28861369	72
28861514	111
28861655	76
28879335	18345
28892469	874
28897738	1665
28897781	5291
28905250	46522
28926275	18475
28944796	599
28950513	106708
28954901	51540
29009799	1211
29012865	3648
29021325	316
29071124	471
29073517	106896
29073521	5337
29140483	15007
29197071	715
29203426	1049
29246863	7632
29255836	38283
29301154	75
29340482	341
29352069	52037
29369717	21061
29388560	124
29390464	161441
29390662	69
29424762	106
29445300	101
29560547	6591
29560547	146544
29566052	7106
29569580	940
29573469	20586
29589769	24993
29591703	539
29614756	8152
29621617	638
29625938	304339
29639627	1199
29641611	92
29644796	1052
29716279	407
29761103	26734
29775747	955
29777619	126
29855759	574
29863402	2691
29883006	104
29929200	179253
29972514	514
30012033	86
30059052	96
30059054	94
30059339	6339
30068632	1000
30090366	27132
30115521	70955
30117079	94
30117079	94
30122429	3690
30144062	729
30194319	41684
30204318	2151
30238741	13497
30246757	64
30248195	43862
30288071	107
30316333	17727
30344503	102
30360463	104
30378905	91085
30477362	50231
30529688	12729
30550493	697
30551193	610
30553697	5266
30557112	6382
30557732	771
30564057	1520
30567700	4049
30573471	3530
30576464	96326
30600796	15185
30617680	111
30624413	1082
30629680	7787
30702504	272
30702506	81
30709299	81610
30724982	200
30726305	1260
30729469	1734
30738182	2094
30769388	55389
30781493	729
30792372	462
30803654	424
30830901	418
30831970	63900
30834325	28704
30861843	96
30863921	1020
30897336	9485
30899110	542
30906344	52979
30956280	682
30959564	287
30964935	566
30968785	31127
30971652	1661
30975387	568
30978610	1641
31008154	166
31008497	84631
31038575	20547
31090787	4664
31094350	76
31094927	287190
31133182	5337
31272013	25527
31303766	10347
31305213	13619
31317560	4325
31345521	667
31391624	146594
31427203	94
31465543	290
31518432	298
31533171	768
31534883	89
31559996	88
31560132	442
31563768	127
31571142	4518
31575269	90
31575411	111
31583162	54382
31709568	292
31713753	101
31759795	1591
31762440	6609
31830731	1020
31851864	7474
31860899	40867
31873926	12741
31937018	64028
31963805	129
32003110	3579
32007872	45633
32024469	115
32039974	2855
32051030	2179
32083179	13887
32088160	6774
32106330	7796
32111562	1029
32127595	860
32135729	86
32141226	1910
32142454	110921
32150433	1072
32159311	1061
32178946	1129
32227890	219
32266176	58486
32280387	567
32324431	36270
32324565	25459
32328441	955
32343774	351
32350109	94
32350117	31770
32408013	297
32410159	588
32411217	1204
32423971	22068
32430967	1875
32434939	90
32444261	39058
32463374	109
32486619	4638
32492522	384656
32495536	3798
32504567	1078
32509954	13471
32512869	6482
32518322	613
32518953	12540
32529008	1042
32627739	58746
32830219	111
32876759	1879
32905662	923
32927910	17197
32970376	27502
33013087	1161878
33052107	761
33099969	351
33111858	19886
33529787	3974
33534110	7230
33565764	58359
33627027	8031
33680577	307
33688803	372
33874318	141
33931132	5075
33976531	4321
34000789	5984
34036681	3192
34069317	1935
34080882	1343
34118347	536
34120056	112
34142947	4101
34161737	2515
34169372	26566
34174220	113
34176538	1629
34183084	52
34255218	1986
34270221	2022
34285668	2667
34319036	2367
34331862	367
34356452	2159
34360328	2904
34479312	646
34574123	5247
34580749	58570
34614409	401
34725509	662
34837871	21176
34927859	53220
34961530	2246
34980494	29250
35005990	83330
35011349	110145
35018660	332
35073831	544
35076737	271
35092208	29315
35097560	98
35121579	9154
35128753	13563
35147817	41529
35164243	2770
35188522	2822
35190961	742
35192520	2004
35231450	11514
35243036	30620
35313502	11399
35344231	334
35350305	23397
35377416	263
35400878	2129
35403837	537
35406684	3085
35406948	871
35409602	627
35411060	22224
35435096	13742
35459481	1070
35464249	73613
35470069	560
35477994	451
35490009	1230
35498218	958
35499690	10581
35514766	421
35540039	759
35548125	9974
35553205	1563
35561539	539
35566517	156
35568120	6673
35573657	97
35574795	4069
35578046	148364
35596904	225
35713791	150825
35731649	11873
35744511	8368
35756249	39459
35757199	1127
35760897	4183
35808489	409
35816717	13577
35818399	5315
35854946	13946
35861093	474
35868967	16897
35871491	9303
35889558	247
35893707	17317
35912635	5376
35918066	12708
35934518	9182
35963488	1985
35976493	5004
35983291	3714
35983656	6615
35983656	17966
35996440	5599
36001419	10200
36012504	388
36013056	4913
36064280	7753
36072866	17269
36088256	1914
36103590	2032
36110150	298
36116177	61334
36161607	1320
36165624	98904
36183235	13237
36194869	1890
36210924	1955
36225246	1562
36234447	108
36241701	106
36253456	186104
36274191	46357
36285312	102
36323884	10876
36377348	62219
36377846	61721
36404826	107
36450146	7390
36486629	12682
36491199	124
36495633	47803
36535020	4291
36544888	44961
36574462	864
36591798	9009
36601572	7400
36634069	630
36684754	376
36722583	3758
36861674	74988
36936785	7828
36940049	3408
36948875	107997
36980167	256
36998598	1437
37033745	69
37034668	8585
37045462	7314
37084988	321831
37140611	814
37143607	857
37162616	524
37314341	99
37375986	16723
37386886	1041
37406874	72857
37407936	659
37454171	761
37489831	23671
37514797	94700
37609739	4103
37609739	33726
37614931	109
37642947	41306
37649133	1762
37686432	58816
37798894	3895
37828305	56439
37907957	107
37924415	10951
37924458	214594
37940704	87
37977972	90680
37978470	90123
38005561	133302
38078262	46509
38089399	102
38144201	87
38181659	10883
38195740	61413
38231043	102
38297023	26196
38325530	18318
38352228	53366
38419280	93113
38450394	2051
38530016	75915
38601049	1653
38671703	3719
38702262	70
38702452	2296
38703480	2782
38705542	24262
38715328	4945
38719691	58
38727833	366
38730235	4810
38731802	119
38733897	15921
38749360	2098
38752736	11496
38755279	122
38765689	34438
38800434	25048
38825838	55
38835088	6368
38847865	5979
38851524	136
38852863	132
38855314	357
38869859	51912
38903704	897
38914979	64
38918801	2969
38925168	2890
38936432	30971
38996323	302
39003248	9785
39023394	3349
39026715	396
39027277	25929
39033926	117
39047468	109
39057019	56172
39063303	91092
39081065	123
39156894	10591
39165073	2777
39173290	4214
39173456	24248
39200283	4445
39210536	15337
39238466	12353
39252644	149880
39297405	85
39401793	4441
39404285	47002
39461511	103397
39482486	105
39546104	141
39566915	645
39603536	6242
39619613	2901
39626740	9887
39637065	26420
39664187	2369
39667981	2495
39671122	25676
39687914	42513
39726495	67
39728496	2292
39737927	9365
39757715	106474
39835037	1044
39839369	156
39868164	9733
39904595	15260
39921041	6561
39927742	11860
39941474	3274
39962973	14794
39980797	17164
40012226	2480
40015361	2453
40019097	42119
40026332	78
40027542	104
40058290	35578
40092787	7939
40113215	2228
40122298	14619
40140318	31866
40150136	87
40177010	18647
40193597	67
40219304	64833
40287633	17025
40309192	48452
40340867	2270
40348049	2491
40360655	4039
40362931	885
40367952	487
40374089	88
40380666	1173
40388516	29435
40391232	107
40439467	451
40443461	14271
40473554	1736
40475828	25770
40517026	9977
40553769	11704
40597113	1473
40624962	23547
40628797	36345
40648300	1419
40654665	10517
40665624	100
40687038	2323
40697991	5760
40717235	4698
40748021	7312
40766238	5925
40776808	5727
40792203	7757
40803744	5553
40818117	4479
40819106	17169
40850800	12483
40861303	5908
40875941	9287
40921430	54497
40922696	14939
40958417	8476
40977716	9420
40993430	704
40999193	702
41004481	280
41008521	10804
41026026	1177
41029697	408
41033884	972
41040559	903
41046541	776
41054498	733
41059240	875
41065116	764
41071946	396
41084150	21918
41096981	1161
41101502	708
41105332	1157
41117181	1180
41123091	1077
41139433	1055
41148924	879
41159651	1081
41167231	964
41177446	763
41184102	1241
41186944	193
41189853	37800
41189887	753
41212706	532
41226653	29712
41232463	992
41232475	6530
41249687	967
41265339	1303
41271311	525
41275659	1039
41280604	207
41301826	1026
41307700	1554
41314917	779
41323427	6119
41334632	1102
41346092	4721
41363494	34099
41377650	4754
41393724	3869
41402416	22634
41406512	5264
41420753	3771
41436446	4476
41448183	5873
41459811	7619
41467956	191
41476689	4452
41486136	6411
41500981	4725
41500983	1427
41513743	8787
41517164	54
41523617	4692
41549606	4890
41565841	6218
41582279	4643
41609778	6122
41619437	5406
41626327	13873
41665566	2466
41688885	3784
41712326	3644
41717742	16903
41718154	107
41730127	279
41754604	32328
41801947	10658
41812680	10538
41825181	11083
41835685	12700
41848518	2930
41853545	11887
41866908	63635
41867581	156
41930635	35017
41966741	10991
41976433	44944
42011382	14263
42025576	39790
42038232	503
42040713	2405
42101404	11330
42113108	8251
42119674	35243
42121431	1922
42124976	30069
42154600	1373
42156891	24388
42184060	1393
42188799	5734
42199168	77540
42233832	1638
42268587	1221
42270517	2167
42272069	3503
42287547	24397
42313324	75245
42399009	83
42402452	21066
42440198	62
42458844	63768
42494773	58
42495867	684
42509784	1736
42514188	120
42533532	478
42536172	8278
42536510	25553
42546764	1943
42549214	6000
42552436	2313
42561467	4811
42567068	6172
42572315	5517
42579513	31111
42598643	535
42609676	5559
42647834	310
42648178	561
42659305	7702
42667914	9081
42678889	5029
42679963	2058
42682613	17202
42683187	16280
42700275	44775
42708084	68
42714299	345
42751289	429
42753530	270
42753914	7344
42758447	4595
42773436	6164
42780678	16259
42795147	3558
42798792	12796
42810134	23217
42823880	64
42824385	19374
42844600	6108
42851184	6947
42865922	8448
42874670	24035
42891338	98
42900797	12573
42940575	128
42950526	13973
42950526	30003
42968088	12346
42980565	13126
42993098	684
42998273	4687
43006725	7732
43014605	10519
43025241	6796
43044295	81189
43079302	479
43125610	28062
43144956	300
43164183	6221
43168170	80
43169880	198
43170481	41209
43211835	8207
43216941	89036
43233787	191
43239921	191
43241180	191
43245674	191
43251829	191
43266633	191
43271369	191
43273101	192
43277978	191
43284139	191
43290291	191
43296425	191
43300041	191
43360041	1321
43369845	19355
43387226	192
43395993	99
43398959	2179
43412427	104
43444707	6494
43444806	80
43445507	107
43473585	106
43476198	468
43483865	60599
43527844	51777
43544785	65554
43607436	288
43640388	21567
43680273	25612
43718314	2123
43753731	5058
43766121	12868
43780435	7178
43782804	1879
43800799	32372
43847148	16482
43875357	34355
43914433	8569
43917194	792
43922775	4614
43927563	5060
43938363	597
43940804	1665
43952738	51732
44004546	4518
44011188	12759
44025020	204
44034635	32985
44070735	5610
44076746	46957
44115912	4684
44123539	111
44135883	107
44141906	20571
44170447	8637
44175973	10745
44186970	4762
44191805	8309
44198882	17684
44205033	16594
44207771	69
44221401	2310
44228760	1469
44248385	19757
44290856	296
44299574	15742
44303965	239
44307088	85
44308413	10259
44319625	5246
44328613	2850
44345086	8017
44353215	10661
44365014	738
44372180	17326
44395284	108147
44409059	300
44557459	2112
44596346	999
44645411	177
44646364	3986
44656404	33905
44673069	16711
44673689	2569
44689858	3483
44708608	43657
44718861	270
44719760	838
44759031	22816
44793199	1276
44794747	3037
44798448	32369
44846353	4128
44849943	49720
44883986	289
44899142	6249
44899712	5679
44903161	1386
44905008	11930
44924709	23003
44934618	64
44947912	1028
44959693	8379
44982514	259
45023340	37770
45051610	57407
45071442	102
45108967	24388
45114367	67
45132600	11582
45146730	1741
45148502	3600
45150400	11111
45160700	9341
45168800	2785
45190931	31292
45221444	25877
45238028	3707
45245186	3651
45247925	20706
45254393	7720
45263121	53920
45327366	132
45371402	656
45393902	40520
45396932	546
45416813	94
45435900	54850
45452844	11222
45506741	43595
45526466	281
45531577	2262
45533963	748
45545804	17427
45549781	8958
45553710	5361
45585871	1059
45592621	749
45600869	1472
45608571	348
45620328	34829
45621908	194636
45633049	3396
45637110	97
45731703	1275
45733353	1317
45784280	51549
45843651	51950
45844835	2238
45894382	133953
45895783	3016
45907670	3110
45931806	278
45999250	445
46029916	195459
46035313	458
46172089	151
46193576	3148
46215070	102
46243606	1439
46259551	1056
46267037	1658
46274784	87014
46292733	45062
46319679	281
46372855	114287
46503946	5394
46511511	44140
46516702	63021
46537534	281
46537734	80
46558830	3966
46590669	166796
46721582	586
46762506	70649
46833201	53530
46909742	1771
46916770	6265
46921124	126
46923117	43903
46923133	124022
46939155	706
46973017	84
46978156	1093
46978481	76089
46984045	116279
47041825	281
47042025	80
47117703	71720
47118502	90
47159191	803
47161075	990
47169826	1224
47200446	23234
47253846	57971
47253897	90396
47259358	63
47279526	522
47303460	20154
47323290	118023
47409322	14205
47450568	41925
47522942	100335
47557413	102
47603860	45561
47649476	36030
47682417	267
47694081	17970
47733244	12876
47807372	14463
47823272	8263
47831627	6087
47837692	3642
47844908	10967
47863342	1849
47879472	2927
47891255	4558
47896150	32808
47897330	44081
47929682	3425
47941506	6783
47945424	29015
47946802	1474
47951967	5912
47967810	13965
47980398	15799
48026167	11864
48037154	109
48045141	2933
48048329	13159
48048365	66
48060383	287
48066704	590
48070052	31470
48088678	107
48103357	19718
48133440	296836
48156427	85
48185938	18592
48196680	107
48294335	14428
48377262	3109
48382370	217
48382371	216
48460370	5671
48479097	102
48528526	2472
48540894	4096
48543551	7700
48548870	56043
48549630	56785
48557262	3072
48575513	4599
48579630	2630
48579838	110
48591257	2705
48595751	9242
48607227	26346
48611377	3563
48621159	5198
48628675	6258
48632490	70
48635923	11101
48646923	60424
48690481	144
48691116	579
48713730	230
48721719	804
48723168	1591
48723188	127
48723692	81
48724408	68
48724763	4416
48733091	798
48762235	54980
48765554	294
48830988	35535
48874860	34124
48880840	128
48881122	195
48892765	3107
48899131	618
48908369	20688
48929316	15802
48931791	5310
48949361	160
48956650	104
48958554	10043
48995266	2227
48997412	58239
49004731	8995
49017793	269
49036352	104
49037122	308
49049540	85
49085511	1192
49132460	44381
49148339	773
49202791	7784
49210227	12999
49223362	7405
49248239	10424
49288346	109
49289206	73268
49325840	62
49361165	8834
49370740	106249
49375380	4715
49400429	372
49404049	10857
49404081	1117
49408209	219
49416744	107
49424269	654
49457861	3889
49494223	3578
49495293	19725
49505657	68408
49510817	84
49544847	33116
49561002	84
49575858	7970
49598884	79351
49700943	8072
49708334	11727
49710332	78849
49788555	46476
49795343	327
49834239	2216
49838309	9709
49845910	2928
49887598	13296
49914403	18516
49939122	698
49966075	102
49968970	5990
49990005	5220
49996889	19956
50023661	134
50024129	157
50024408	165
50050349	5391
50055968	34514
50094065	583
50094737	17416
50098460	440
50100704	1217
50110040	19843
50133735	16896
50135586	10591
50158333	2944
50163523	1794
50164214	11718
50171428	9751
50183289	18344
50208972	5488
50212933	2425
50214694	727
50235845	285
50271406	10080
50281577	6279
50325345	98
50346092	17047
50362967	2266
50367857	5358
50373220	8264
50375059	22495
50386145	102
50396438	1451
50426158	48688
50450179	547
50464496	4471
50475819	2573
50478800	7176
50503412	4917
50508384	23118
50532543	11208
50537294	1461
50543058	12795
50556207	5902
50561068	66407
50563203	581
50627032	4909
50634777	57476
50693190	14735
50693448	2002
50696644	117
50719544	36670
50722074	2151
50761029	6529
50768650	81
50797366	286
50834650	7699
50840057	1570
50847950	1321
50862223	5756
50866679	43059
50909637	596
50934989	9725
50944104	4647
50962174	158692
51042524	42948
51153536	8893
51153590	18155
51165435	6313
51177425	82739
51183191	3213
51249579	2170
51260528	37409
51312609	22557
51332679	1412
51335261	980
51336715	5857
51435427	10376
51502488	746
51630313	529705
51761260	2138
51831646	88
52390515	145187
52862121	37468
52985520	2133
53105734	625
53106069	89
53353427	708
53434131	1699
53438556	1166
53537514	91
53681630	482
53756989	882
53822901	2313
53952936	2389
54477796	373
54702936	495
54754165	485
54770949	329
54899387	62570
54951902	16884
54956760	1667
54964474	206
54968727	204906
55265012	60054
55271504	2150
55325757	2035
55392613	29380
55454046	4405
55468066	42873
55526964	34614
55550931	719
55551810	111
55719627	12495
55750979	91852
55842677	30263
56054787	100
56110958	400702
56236720	91
56368063	153
56471142	2506
56573040	156
56593699	1892
56791913	46861
56834099	35469
56871170	107
56884639	181
56887909	26130
56888880	2962
56891270	86
56914186	348
56938187	22868
56939932	1344
56951664	741
56978105	28664
56982749	2356
57045478	1320
57078298	6727
57085092	36258
57092145	4281
57255851	428835
57277920	2098
57448218	2074
57488508	91
57522248	1350
57531769	587
57600856	7557
57618108	286
57685529	64
57744481	832
57771946	62804
57789449	284
57834781	15276
57861243	94081
57912333	10249
57955965	179
57971547	16713
57988180	581
57989038	16216
57989039	5812
58003360	3987
58006674	1514
58076891	6314
58083415	12122
58095672	5808
58155133	1024
58157028	773
58169656	924
58192737	12438
58202352	652
58205437	14169
58218548	49971
58269856	11080
58301228	27533
58325450	90317
58330884	1625
58331215	111
58335976	47
58345175	7919
58352500	65096
58420167	68218
58456124	91
58476138	813
58489529	28377
58519837	37141
58520250	20569
58541587	2782
58556678	135378
58631641	196
58660580	1020
58666537	161
58675286	177
58677574	164
58679527	164
58692573	43039
58747055	286
58755869	229308
58785323	286
58835899	96
58897776	1917
58951185	329
58965952	776
58982638	124284
58988868	87
59059226	268
59106598	11670
59109951	45319
59129276	183
59137758	115
59151136	86
59155499	49207
59174983	6805
59197566	17661
59202677	1153
59209400	5848
59220467	55501
59260748	99
59281130	214
59331689	70041
59362665	614
59366083	72
59400488	2816
59430869	96078
59537359	141
59565525	42821
59618553	1162
59619689	77268
59674636	32991
59707192	135064
59784813	223
59841266	72
59847438	107
59859482	33464
59885015	538
59893046	57519
59912197	170
59940908	32194
59952240	12522
59962363	56613
59964832	32141
59976009	26376
60008437	9062
60021072	1365
60025859	4888
60042361	82
60042546	82
60042694	79
60042805	78
60043025	81
60043194	35738
60063004	1779
60079309	9387
60083566	8320
60102183	480
60113793	6895
60124110	1365
60126535	9110
60135762	4320
60149936	20964
60173322	501
60175423	247
60179094	243377
60231516	131
60245288	360
60256720	1692
60296500	139
60315834	382
60392429	38993
60433678	2319
60443149	83071
60513190	361
60526293	24506
60562010	152
60564547	22077
60564740	932
60600183	66098
60659523	1317
60662333	105
60677453	715386
60696313	293
60727165	318
60748940	107
60810165	1298
60810957	96
60851382	364
60899891	295
61034636	35487
61069856	501
61069871	471
61130704	5261
61354763	393
61361668	38576
61382785	1896
61393456	18100
61399896	9571
61411751	1530
61452404	32707
61460224	3161
61485684	118
61590426	777
61681266	182256
61865367	62650
61874084	99
61942605	122678
62003700	3819
62005737	280
62015857	81
62036833	113
62122320	102
62136972	3668
62231470	15684
62260634	1303
62264705	10951
62272487	10429
62282387	14640
62319884	306
62370218	46259
62381668	348
62383104	63
62397397	746
62423867	26956
62458658	156824
62516321	447
62549726	2396
62626031	423
62626437	1154
62627401	66197
62661621	105
62679403	1952
62683905	106
62699244	38679
62701314	107031
62808500	27872
62841101	545
62935402	31409
62944215	98
62950831	358
62966817	1733
62978494	348
63004672	481
63009556	418144
63088162	1036
63117019	13929
63182166	652
63193930	145124
63281928	137
63305262	8260
63331984	556
63362009	85
63381231	33082
63391191	39899
63393355	232
63430468	1744
63432304	14075
63454993	825
63471604	490
63477061	21320
63484817	37032
63507056	12751
63523334	25644
63550461	43806
63573242	104
63600872	7494
63610772	413
63622415	73889
63636601	513
63695902	5271
63700847	1824
63702832	39139
63702845	49253
63745250	31102
63773603	45715
63819433	10580
63827152	4875
63832081	10985
63849292	15088
63872012	9852
63880215	1721
63885851	201
63894909	1753
63900643	237
63909597	9242
63917200	1639
63928740	3615
63938554	34365
63972920	16503
63996071	3829
63998351	5954
64002594	18041
64039142	91678
64145970	507
64146083	70
64146337	135
64146339	133
64147227	116075
64308316	375
64319415	94362
64390158	106
64425069	102
64449037	19607
64462550	98
64477785	19252
64491523	267
64499616	8584
64500773	67
64501214	100
64506588	35874
64542295	119774
64572829	253
64662278	101
64747264	229
64749663	32045
64749918	8686
64750420	892
64761912	799
64778842	96
64779259	57896
64780759	66
64825765	55
64847386	343
64854312	65169
64871504	281
64881091	91
64892728	118
64892729	17452
64899766	951
64905883	136
64927634	6570
64936485	3745
64940602	13576
64940606	112
64943262	7793
64951498	112
64953683	2864
64966550	9027
65010715	46125
65051909	1400
65100812	10247
65137431	90273
65185319	164
65457541	868
65528563	33085
65538102	102932
65635538	556547
65644308	310
65654914	482
66197693	546
66212033	44493
66267743	106
66302636	508108
66364029	292
66398069	18786
66638271	104
66639269	115
66676372	1033
66787072	97
66835117	50370
66895491	82
66964910	68489
67019934	1810
67032409	882
67044590	12208
67070438	175552
67224303	1239
67224728	314
67244837	970
67268110	119
67271469	139
67276118	234
67337916	28712
67377281	319981
67408774	108
67457023	268
67471489	97
67524481	942
67611277	2546
67637774	1200
67717833	26699
67720543	76
67740669	131
67774591	2734
67784753	541
67813582	73
67825524	158855
67843945	70
67950885	862
67955314	1978
67973934	2139
67977698	275
67991101	2549
67993880	2552
68035519	11324
68095068	690
68096046	5429
68101538	102
68101908	13611
68125777	26692
68126666	2921
68131462	446
68133201	2735
68134675	930
68152776	6268
68188547	619
68189884	2919
68198921	676
68205489	2005
68246629	1310
68247574	9591
68259182	163550
68267026	24242
68413623	111327
68420948	36566
68424451	98
68511780	39540
68535113	66277
68557516	25062
68591796	172087
68766473	87
68793549	4274
68867292	88101
68944531	98254
68974488	86577
69078702	63187
69094289	1211
69099542	115
69147214	97633
69232963	2050
69244311	82934
69318733	229
69355133	86
69414698	128634
69433084	2450
69477139	24617
69551358	2504
69577251	325750
69707193	181
69948861	87
69961707	21832
69985986	109
70017324	111536
70051277	16819
70053429	82180
70166961	2442
70168673	11376
70241324	438
70312831	56086
70628917	349
70778604	627
71011997	1591
71097775	104403
71298156	63
71596338	942
71620978	459
72021851	12242
72030291	11007
72034107	203097
72072333	21149
72121020	5401
72323123	317350
72342940	12197
72425939	2914
72627231	394
72642731	1760
72645949	446764
72663823	330
72714383	89
72818836	137
72839039	680
73067870	419
73163035	325
73164977	31617
73165012	11622
73192632	15876
73202968	464
73207353	29401
73232233	16715
73243093	1614
73248449	13904
73283624	28552
73334384	309706
73513685	5086
73519846	1562
73641026	2081
73662568	1281
73737854	18704
73750330	78191
73786802	13992
73831572	4448
73894749	17130
74043452	110761
74203582	7074
74209980	3363
74213514	48507
74256896	5125
74274247	40638
74307210	2581
74326210	29611
74356416	5531
74367407	5216
74417594	111
74424851	26803
74466416	18381
74521174	10301
74541108	5036
74549399	3339
74560716	6628
74579365	12919
74584679	9531
74599840	7390
74609887	13852
74670578	76758
74672712	4889
74694311	18668
74747319	1594
74748613	87
74748652	20702
74770547	5821
74776483	63297
74842023	19482
74862497	10535
74877299	16483
74916084	7173
74924275	9638
74935426	762
74935719	14274
74950743	22424
74970704	5025
74987632	18169
75012670	8592
75031097	90
75032575	33315
75038085	273
75038863	8123
75041740	276
75060491	130
75074306	5244
75087727	18436
75089862	113
75109952	20314
75130225	1571
75130883	2161
75135248	33034
75138416	2935
75145261	1286
75145670	93
75165586	17398
75205659	30100
75236599	25765
75261674	4700
75266228	5000
75271369	2527
75272981	16530
75318076	87634
75338827	321
75344405	29258
75370947	2790
75394123	841
75406069	94
75409086	103
75431990	98
75441159	58932
75496645	112
75498548	81
75500261	15323
75516060	8680
75525080	50129
75588058	38444
75626845	40345
75633434	7971
75646243	1735
75667116	40947
75679474	494
75683543	1257
75721328	36491
75751594	14118
75776434	9460
75784521	87
75784771	41029
75818815	1241
75827225	17493
75845699	10809
75874161	4415
75876372	3175
75880335	16669
75897060	3089
75898643	6771
75898645	31485
75909574	31567
75910723	27427
75941507	37857
75943832	1311
75979220	21367
75979231	26769
76000906	5094
76004502	22951
76038775	33879
76071961	11706
76074794	2748
76081017	40560
76090308	1362
76098019	58
76136333	4967
76140556	14095
76142453	97921
76202644	153
76225751	1056
76265202	6098
76274049	33632
76309486	75036
76319376	98
76337316	107
76345761	321
76376584	11277
76389451	63756
76430417	708
76453351	16767
76470891	30900
76527356	23820
76527586	25993
76545668	12016
76549951	876
76551352	399
76557766	7583
76558791	78
76561109	84
76561634	72
76563710	23247
76569792	1449
76595584	189
76624761	19078
76656320	103
76671942	1717
76672551	38466
76703632	96
76709760	286
76712832	13968
76721216	181
76726830	7107
76732978	5545
76734115	3260
76735865	45585
76736450	99
76752912	104
76799044	8059
76850176	11661
76868456	81938
76950317	18840
76957023	1200
76966285	3246
77014880	259
77086716	8275
77086716	130386
77089307	187
77089417	81
77152561	114
77198950	594
77257737	24161
77264180	597
77280569	220028
77373818	3419
77396984	71
77442109	105
77444704	2464
77469068	1978
77469162	3609
77526998	9595
77546940	16304
77563368	5328
77571418	1099
77722872	5688
77777090	375
77879027	5061
77920098	161
78004168	104668
78008421	435
78066258	504
78066947	107
78107398	4402
78110458	21950
78130770	12199
78146353	19825
78157403	1733
78168558	4970
78174075	13159
78187317	20385
78211618	291
78214186	11451
78231310	9678
78248493	5924
78250346	587
78261349	17144
78315729	32070
78356778	3300
78360453	13459
78370852	284
78378640	46475
78398304	100
78399935	129
78423697	153698
78484882	18175
78522247	582
78532813	243
78617389	14669
78674048	108250
78691266	714
78696694	104
78787381	54061
78845953	916
78852977	72411
78855478	367
78870910	32308
78897264	2889
78903263	1762
78971238	8872
78991717	18151
79019209	8447
79022814	26975
79074939	13661
79089345	426804
79132722	3681
79401970	63
79598032	5890
79707176	74
79707266	5052
79730919	11304
79778132	9852
79792132	9552
79800598	1932
79823452	4253
79833156	6274
